Date,APPLE INC,MICROSOFT CORP,ALPHABET INC-CL A,ALPHABET INC-CL C,AMAZON.COM INC,TESLA INC,META PLATFORMS INC-CLASS A,BERKSHIRE HATHAWAY INC-CL B,NVIDIA CORP,VISA INC-CLASS A SHARES,UNITEDHEALTH GROUP INC,JOHNSON & JOHNSON,JPMORGAN CHASE & CO,PROCTER & GAMBLE CO/THE,WALMART INC,HOME DEPOT INC,BANK OF AMERICA CORP,MASTERCARD INC - A,EXXON MOBIL CORP,PFIZER INC,COCA-COLA CO/THE,WALT DISNEY CO/THE,CHEVRON CORP,PEPSICO INC,CISCO SYSTEMS INC,ADOBE INC,ABBVIE INC,ELI LILLY & CO,THERMO FISHER SCIENTIFIC INC,COMCAST CORP-CLASS A,NIKE INC -CL B,VERIZON COMMUNICATIONS INC,ABBOTT LABORATORIES,ACCENTURE PLC-CL A,BROADCOM INC,ORACLE CORP,SALESFORCE.COM INC,COSTCO WHOLESALE CORP,INTEL CORP,WELLS FARGO & CO,MERCK & CO. INC.,DANAHER CORP,PAYPAL HOLDINGS INC,MCDONALD'S CORP,AT&T INC,QUALCOMM INC,NETFLIX INC,UNITED PARCEL SERVICE-CL B,MORGAN STANLEY,SCHWAB (CHARLES) CORP
2021-12-06,165.32,326.19,2863.1,2875.93,3427.37,1009.01,317.87,281.38,300.37,202.68,460.11,162.94,159.2058,151.3331,138.4426,415.7,44.15,332.893,61.58,51.48,54.91,150.37,116.2,166.42,56.6263,622.04,120.1037,246.33,622.0,52.0921,168.91,50.462,132.0044,361.2933,561.389,88.6108,258.75,533.2,50.99,48.81,72.73,306.7008,184.86,255.79,22.8164,175.45,612.69,202.06,99.27,80.37
2021-12-07,171.18,334.92,2945.39,2960.73,3523.29,1051.75,322.81,284.97,324.27,207.37,464.73,163.36,161.6014,150.9353,137.9944,416.18,44.71,339.065,62.27,51.72,55.21,150.81,117.92,166.23,57.7398,649.96,120.2621,245.11,628.457,49.3357,171.29,50.1853,131.9545,370.3797,586.6474,89.7167,266.99,542.02,52.57,50.25,71.6007,313.1466,191.02,259.91,22.6203,183.72,625.58,205.39,102.5,81.31
2021-12-08,175.08,334.97,2963.73,2974.41,3523.16,1068.96,330.56,283.72,318.26,208.99,468.86,164.34,159.7525,151.6116,136.6,411.25,44.16,341.892,62.45,51.4,55.0,153.34,118.45,166.52,56.686,653.1,120.6184,244.32,637.893,48.6989,170.25,49.8889,131.9047,373.5615,584.8191,88.6108,266.31,530.11,51.75,49.41,72.522,318.0534,197.35,259.58,22.7085,182.63,628.08,204.72,101.25,81.2
2021-12-09,174.56,333.1,2952.77,2962.12,3483.42,1003.8,329.82,284.52,304.9,211.39,473.32,165.9,159.504,152.4968,138.5,411.34,44.49,344.069,62.61,52.08,54.86,152.94,118.14,166.31,57.2129,632.57,122.875,242.9,636.814,47.5744,168.1,49.5628,132.0642,370.4894,579.7118,88.4415,264.32,524.33,50.48,49.69,72.1753,319.0728,191.75,262.34,22.4831,182.26,611.0,206.54,100.58,80.66
2021-12-10,179.45,342.54,2960.03,2973.5,3444.24,1017.03,329.75,288.23,301.98,213.4,478.23,165.49,158.8678,154.6253,141.03,415.4,44.52,349.462,63.01,52.78,56.28,152.71,118.34,168.97,58.9029,654.45,124.1814,244.14,642.252,48.2113,169.06,49.5925,133.8977,378.4588,627.665,102.2502,266.03,558.82,50.59,50.2,71.9375,317.2839,188.51,264.97,22.3851,183.88,611.66,209.11,98.43,80.81
2021-12-13,175.74,339.4,2916.53,2934.09,3391.35,966.41,334.49,290.01,281.61,211.02,478.14,168.45,156.9791,156.8235,143.57,405.24,43.58,344.858,61.63,55.2,57.76,150.43,115.88,169.81,58.2667,658.3,125.2107,248.53,645.75,47.4749,166.84,49.6814,135.4821,376.7432,617.7087,100.5166,265.76,557.22,50.0,48.56,72.73,318.3033,186.38,263.09,21.9931,183.32,604.56,206.31,97.17,79.38
2021-12-14,174.33,328.34,2878.14,2899.41,3381.83,958.51,333.74,295.03,283.37,209.98,479.46,170.29,158.1819,157.4004,144.94,402.2,44.13,340.104,61.54,55.54,57.8,149.1,116.22,169.39,57.4316,614.86,125.9827,249.38,632.11,48.5198,165.4,50.047,132.4727,368.7739,611.0016,99.5203,255.59,545.34,49.7,48.89,73.72,307.5003,186.8,262.52,21.8461,181.98,597.99,203.74,98.82,80.79
2021-12-15,179.3,334.65,2928.82,2947.37,3466.3,975.99,341.66,294.58,304.59,212.31,494.38,171.14,156.999,158.0071,145.77,407.81,43.94,345.896,61.27,58.8,58.06,150.4,115.56,171.57,59.5789,630.33,128.8925,275.28,655.74,47.9426,163.9,49.9482,135.0835,374.3295,635.793,103.2664,260.04,565.48,50.67,48.94,75.29,314.7756,190.66,264.52,21.7285,189.28,605.04,205.77,99.43,81.6
2021-12-16,172.26,324.9,2888.9,2896.77,3377.42,926.92,334.9,300.17,283.87,214.37,492.86,173.01,159.4543,160.245,143.34,399.53,45.0,352.458,61.37,61.25,58.65,148.75,116.64,171.82,59.9567,566.09,130.4266,279.04,661.25,48.5994,162.72,52.122,135.6116,399.564,616.735,102.838,253.12,552.63,50.83,50.3,75.91,318.2833,188.75,265.55,23.2378,178.15,591.06,207.97,100.3,83.89
2021-12-17,171.14,323.8,2834.5,2856.06,3400.35,932.57,333.79,293.66,278.01,211.88,487.12,168.23,155.826,156.6146,138.75,387.98,43.88,348.852,60.03,59.48,57.73,148.76,113.6,168.3,60.1058,556.64,128.1997,267.42,651.07,48.5098,161.36,52.537,136.6281,395.2153,630.9242,96.2624,252.93,547.61,50.62,47.95,75.69,313.2066,186.2,261.7,23.3064,176.8,586.73,206.59,97.13,82.95
2021-12-20,169.75,319.91,2832.14,2848.03,3341.58,899.94,325.45,289.61,277.19,208.74,483.73,167.75,153.0228,157.0124,139.2,389.4,43.16,336.579,59.16,61.02,57.54,146.47,113.65,169.42,60.0064,549.77,129.5161,263.48,649.32,48.1615,156.98,52.458,134.5055,384.7824,640.9302,91.3008,247.21,548.56,49.6,46.85,76.41,314.086,182.68,261.73,23.7082,176.67,593.74,202.43,95.37,80.68
2021-12-21,172.99,327.29,2869.45,2884.41,3408.34,938.53,334.2,293.24,290.75,215.38,487.21,167.21,155.16,156.913,139.62,390.47,44.19,350.281,60.5,58.95,57.77,151.05,115.47,168.92,60.6725,557.52,128.6154,264.88,645.34,48.6193,166.63,52.1517,134.7945,391.874,646.24,91.1713,252.55,545.43,50.77,47.81,75.54,313.7163,189.14,264.39,23.9827,179.58,604.92,207.1,97.77,83.19
2021-12-22,175.64,333.2,2928.3,2938.98,3420.74,1008.87,330.45,294.41,294.0,217.96,494.13,167.93,155.7664,158.4646,139.8,395.64,44.28,357.012,60.99,59.55,58.18,151.88,116.13,169.97,61.1696,563.98,130.6938,266.5,651.7,48.7884,165.44,52.1418,138.5015,402.6461,655.2,89.5274,252.8,549.67,50.97,48.03,76.16,319.4725,191.68,264.94,24.2865,181.38,614.24,208.44,98.3,84.38
2021-12-23,176.28,334.69,2938.33,2942.85,3421.37,1067.0,335.24,294.49,296.4,216.62,495.38,168.25,156.323,159.2404,139.49,397.07,44.42,360.108,61.02,58.71,58.22,153.63,116.41,169.78,61.9152,569.62,131.7232,273.1,650.7,49.7835,165.67,52.0528,138.6709,402.267,664.8,89.3879,253.14,550.37,51.31,48.36,75.73,320.5818,192.01,265.95,24.3747,182.74,614.09,212.19,99.34,85.13
2021-12-27,180.33,342.45,2958.13,2961.28,3393.39,1093.94,346.18,296.67,309.45,217.63,499.5,169.67,157.2177,161.1004,140.76,404.09,44.64,359.838,61.89,59.2,58.65,152.8,118.79,171.47,63.0485,577.68,133.0296,278.41,662.21,50.2213,167.58,52.0528,140.9628,414.256,674.28,89.2086,258.3,563.47,51.94,48.77,76.57,327.1975,192.01,268.24,24.2865,186.33,613.12,215.11,100.4,85.82
2021-12-28,179.29,341.25,2933.74,2928.96,3413.22,1088.47,346.22,298.29,303.22,218.05,502.94,170.35,157.6948,161.9657,142.78,406.22,44.7,360.307,61.69,58.01,58.88,155.2,118.56,172.36,63.1578,569.36,133.0098,276.43,655.38,50.2611,166.42,52.0924,139.9762,414.1961,669.0,88.3219,255.45,564.64,51.76,48.42,76.81,323.2301,190.1,267.88,24.3257,184.82,610.71,214.68,99.97,85.5
2021-12-29,179.38,341.95,2933.1,2930.09,3384.02,1086.19,342.94,299.46,300.01,218.17,505.58,171.55,157.6153,163.3085,142.71,410.84,44.63,360.817,61.15,57.58,58.95,154.87,117.95,172.97,63.5853,569.29,133.9699,278.42,662.73,50.3407,168.78,51.7367,140.6937,414.3457,672.61,87.8835,254.54,567.77,51.83,48.45,76.95,326.58,189.97,268.49,24.1493,186.2,610.54,214.6,98.73,84.96
2021-12-30,178.2,339.32,2924.01,2920.05,3372.89,1070.34,344.36,299.98,295.86,217.87,504.43,172.31,157.5358,161.8961,143.17,409.94,44.53,360.517,60.79,58.4,58.78,155.93,117.43,172.67,63.2473,570.53,134.534,277.25,665.45,50.3407,167.49,51.628,140.5044,412.7598,665.08,87.6843,255.33,563.91,51.74,48.1,77.14,328.47,191.88,267.21,24.2865,182.73,612.09,213.9,98.8,84.48
2021-12-31,177.57,336.32,2897.04,2893.59,3334.34,1056.78,336.35,299.0,294.11,216.71,502.14,171.07,157.4066,162.7017,144.69,415.01,44.49,358.849,61.19,59.05,59.21,154.89,117.35,173.71,62.9988,567.06,134.0094,276.22,667.24,50.082,166.67,51.3414,140.2453,413.478,665.41,86.8872,254.13,567.7,51.5,47.98,76.64,329.01,188.58,268.07,24.1101,182.87,602.44,214.34,98.16,84.1
2022-01-03,182.01,334.75,2899.83,2901.49,3408.09,1199.78,338.54,300.79,301.21,221.43,502.28,171.54,160.7366,162.0254,144.65,408.64,46.18,370.464,63.54,56.65,59.3,156.76,119.26,172.98,62.79,564.37,134.0292,271.73,644.92,50.49,164.67,51.8157,138.5513,406.157,663.32,87.5747,255.46,566.71,53.21,50.73,76.87,315.76,194.94,268.58,24.9235,186.21,597.37,213.5,100.19,85.76
2022-01-04,179.7,329.01,2887.99,2888.33,3350.44,1149.59,336.53,308.53,292.9,222.46,490.9,171.08,166.8301,162.5923,142.0,412.84,47.99,374.898,65.93,54.53,60.29,155.73,121.43,173.23,61.25,554.0,133.7719,266.81,618.0,50.19,166.39,52.8334,135.2928,403.2545,670.92,88.5112,248.23,564.23,53.14,52.75,77.01,307.26,191.14,268.51,25.1294,187.23,591.15,217.29,104.26,89.96
2022-01-05,174.92,316.38,2755.5,2753.07,3287.14,1088.12,324.17,309.92,276.04,220.0,489.69,172.22,163.78,163.3284,143.92,407.24,47.18,373.41,66.75,55.63,60.79,155.19,122.22,173.82,60.28,514.43,134.4746,260.65,618.52,50.22,162.25,53.3769,134.6849,396.1529,643.0,86.14,227.67,549.92,53.87,52.29,78.88,305.3,187.16,267.19,25.688,186.5,567.52,214.56,101.68,89.31
2022-01-06,172.0,313.88,2754.95,2751.02,3265.08,1064.7,332.46,313.22,281.78,219.75,469.65,171.63,165.52,161.9558,143.52,405.76,48.13,370.0,68.32,54.84,60.47,156.9,123.26,173.86,60.92,514.12,133.8412,259.33,620.4,50.51,161.04,53.12,134.665,377.0225,637.03,86.34,229.15,549.8,54.01,53.63,78.83,303.92,192.27,269.69,25.59,185.95,553.29,216.64,103.42,90.74
2022-01-07,172.17,314.04,2740.34,2740.09,3251.08,1026.96,331.79,319.78,272.47,216.96,458.6,173.95,167.16,161.8662,144.89,393.61,49.18,369.65,68.88,55.72,60.33,157.83,125.03,174.08,61.13,510.7,133.4948,259.5,607.07,50.05,156.97,54.24,135.0835,369.7912,619.15,87.51,228.31,536.18,53.44,54.77,80.3,295.67,187.6,267.06,26.29,180.41,541.06,218.16,104.05,91.74
2022-01-10,172.19,314.27,2773.39,2771.48,3229.72,1058.12,328.07,318.93,274.0,211.97,465.0,173.09,167.32,159.6582,144.61,387.46,48.93,363.91,68.47,56.24,60.43,156.6,125.11,174.17,61.82,525.83,134.9893,260.11,625.04,50.52,150.44,53.87,134.7846,372.0354,621.16,89.28,229.63,518.8,55.21,55.35,82.37,303.03,182.95,264.41,26.46,179.68,539.85,211.73,104.13,91.65
2022-01-11,175.08,314.98,2794.72,2800.35,3307.24,1064.4,334.37,319.8,278.17,214.38,469.0,171.25,167.49,157.8082,144.2,386.67,49.21,366.29,71.35,56.69,60.45,157.89,127.97,174.09,62.37,529.89,135.5633,262.32,620.5,51.14,150.3,53.59,135.223,374.14,622.05,88.48,234.84,522.03,55.91,56.06,81.67,305.33,191.52,262.12,26.34,185.4,540.84,211.27,105.92,93.91
